Date,Carrier,FlightNumber,DepAirport,DepCity,DepState,ArrAirport,ArrCity,ArrState,DepTime,DepDelay,ArrTIme,ArrDelay,Cancelled,CancelReason,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,ArrStatus,DepStatus,DelayCause
Jan,ExpressJet,4370,ORD,"Chicago, IL",IL,PVD,"Providence, RI",RI,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,ExpressJet,4025,ORD,"Chicago, IL",IL,BNA,"Nashville, TN",TN,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,ExpressJet,4042,STL,"St. Louis, MO",MO,IAH,"Houston, TX",TX,1100,-15,1338,1,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,ExpressJet,4128,ORD,"Chicago, IL",IL,GSP,"Greer, SC",SC,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Republic,4660,DTW,"Detroit, MI",MI,LGA,"New York, NY",NY,1021,-1,1247,37,0,NA,0,0,37,0,0,Late,On Time,NA
Jan,United,2427,ORD,"Chicago, IL",IL,GEG,"Spokane, WA",WA,2151,120,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,United,2284,ORD,"Chicago, IL",IL,ALB,"Albany, NY",NY,1908,38,2216,53,0,NA,0,38,15,0,0,Late,Late,Weather
Jan,United,2208,ORD,"Chicago, IL",IL,MSY,"New Orleans, LA",LA,1433,108,1717,126,0,NA,0,10,18,0,98,Late,Late,Late Aircraft
Jan,United,2170,ORD,"Chicago, IL",IL,GRR,"Grand Rapids, MI",MI,0200,275,0414,288,0,NA,124,0,13,0,151,Late,Late,Late Aircraft
Jan,United,2003,ORD,"Chicago, IL",IL,SNA,"Santa Ana, CA",CA,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,United,1864,MSP,"Minneapolis, MN",MN,DEN,"Denver, CO",CO,0543,-2,0634,-30,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,United,1603,ORD,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,2020,255,2246,229,0,NA,0,41,0,0,188,Late,Late,Late Aircraft
Jan,United,1590,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1011,11,1213,-19,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,United,1450,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,United,1250,ORD,"Chicago, IL",IL,DSM,"Des Moines, IA",IA,2257,196,0016,188,0,NA,0,90,0,0,98,Late,Late,Late Aircraft
Jan,United,976,ORD,"Chicago, IL",IL,CLE,"Cleveland, OH",OH,2118,13,2333,15,0,NA,0,13,2,0,0,Late,Late,Weather
Jan,United,781,ORD,"Chicago, IL",IL,CMH,"Columbus, OH",OH,2247,82,0113,87,0,NA,0,12,5,0,70,Late,Late,Late Aircraft
Jan,United,675,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,United,664,ORD,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,United,646,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,United,622,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,United,595,ORD,"Chicago, IL",IL,BZN,"Bozeman, MT",MT,2124,339,0016,354,0,NA,0,0,15,0,339,Late,Late,Late Aircraft
Jan,United,538,ORD,"Chicago, IL",IL,FLL,"Fort Lauderdale, FL",FL,0826,6,1240,8,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,United,342,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,0631,-4,0950,2,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,United,273,ORD,"Chicago, IL",IL,OMA,"Omaha, NE",NE,2053,68,2219,59,0,NA,59,0,0,0,0,Late,Late,Carrier
Jan,United,226,ORD,"Chicago, IL",IL,BWI,"Baltimore, MD",MD,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,United,202,ORD,"Chicago, IL",IL,OGG,"Kahului, HI",HI,1009,-1,1637,55,0,NA,0,0,55,0,0,Late,On Time,NA
Jan,American,590,STL,"St. Louis, MO",MO,PHX,"Phoenix, AZ",AZ,1419,-1,1640,-7,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,American,2398,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,1303,43,1654,50,0,NA,0,13,7,0,30,Late,Late,Late Aircraft
Jan,American,2055,DTW,"Detroit, MI",MI,MIA,"Miami, FL",FL,1130,37,1527,83,0,NA,0,0,46,0,37,Late,Late,Late Aircraft
Jan,American,2633,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,American,2802,ORD,"Chicago, IL",IL,IAH,"Houston, TX",TX,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,American,1543,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1823,97,2030,78,0,NA,42,36,0,0,0,Late,Late,Weather
Jan,American,1003,STL,"St. Louis, MO",MO,ORD,"Chicago, IL",IL,0915,111,1121,150,0,NA,0,111,39,0,0,Late,Late,Weather
Jan,American,1033,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,0646,-6,0956,12,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,American,1136,ORD,"Chicago, IL",IL,FLL,"Fort Lauderdale, FL",FL,1316,66,1730,79,0,NA,0,66,13,0,0,Late,Late,Weather
Jan,American,1156,ORD,"Chicago, IL",IL,SJC,"San Jose, CA",CA,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,American,1239,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Envoy,3362,CID,"Cedar Rapids/Iowa City, IA",IA,ORD,"Chicago, IL",IL,NA,NA,NA,NA,1,National Air System,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Envoy,3382,ORD,"Chicago, IL",IL,BMI,"Bloomington/Normal, IL",IL,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Envoy,3397,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,NA,NA,NA,NA,1,National Air System,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Envoy,3409,ORD,"Chicago, IL",IL,LAN,"Lansing, MI",MI,NA,NA,NA,NA,1,National Air System,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Envoy,3576,ORD,"Chicago, IL",IL,XNA,"Fayetteville, AR",AR,NA,NA,NA,NA,1,National Air System,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Envoy,4108,ORD,"Chicago, IL",IL,CLE,"Cleveland, OH",OH,NA,NA,NA,NA,1,National Air System,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Envoy,4121,ORD,"Chicago, IL",IL,TVC,"Traverse City, MI",MI,NA,NA,NA,NA,1,National Air System,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Envoy,4144,ORD,"Chicago, IL",IL,DSM,"Des Moines, IA",IA,1412,22,1525,13,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Envoy,4187,ORD,"Chicago, IL",IL,PIA,"Peoria, IL",IL,NA,NA,NA,NA,1,National Air System,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Southwest,5443,STL,"St. Louis, MO",MO,BWI,"Baltimore, MD",MD,0640,0,0929,-6,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Southwest,2859,STL,"St. Louis, MO",MO,DEN,"Denver, CO",CO,0539,4,0649,-16,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Southwest,5251,STL,"St. Louis, MO",MO,FLL,"Fort Lauderdale, FL",FL,1944,59,2316,56,0,NA,24,0,0,0,32,Late,Late,Late Aircraft
Jan,Southwest,4112,STL,"St. Louis, MO",MO,LGA,"New York, NY",NY,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Southwest,5179,STL,"St. Louis, MO",MO,MCO,"Orlando, FL",FL,1906,46,2232,57,0,NA,46,0,11,0,0,Late,Late,Carrier
Jan,Southwest,3768,STL,"St. Louis, MO",MO,OMA,"Omaha, NE",NE,0857,-3,1010,-10,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Southwest,1718,STL,"St. Louis, MO",MO,RSW,"Fort Myers, FL",FL,1742,117,2107,112,0,NA,112,0,0,0,0,Late,Late,Carrier
Jan,Southwest,2976,STL,"St. Louis, MO",MO,TPA,"Tampa, FL",FL,1122,7,1446,21,0,NA,0,0,14,0,7,Late,Late,Late Aircraft
Jan,Allegiant,505,PIA,"Peoria, IL",IL,AZA,"Phoenix, AZ",AZ,1147,-3,1405,-7,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Comair,5303,CID,"Cedar Rapids/Iowa City, IA",IA,CLT,"Charlotte, NC",NC,0659,-2,1033,3,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Comair,5048,ORD,"Chicago, IL",IL,DAY,"Dayton, OH",OH,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Spirit,478,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,1459,229,1631,214,0,NA,0,0,214,0,0,Late,Late,NA
Jan,SkyWest,5698,ORD,"Chicago, IL",IL,SBN,"South Bend, IN",IN,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,SkyWest,5958,DTW,"Detroit, MI",MI,ORD,"Chicago, IL",IL,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,SkyWest,7390,DTW,"Detroit, MI",MI,ITH,"Ithaca/Cortland, NY",NY,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,SkyWest,7433,MLI,"Moline, IL",IL,MSP,"Minneapolis, MN",MN,1236,363,1344,338,0,NA,205,0,0,0,133,Late,Late,Late Aircraft
Jan,SkyWest,2991,ORD,"Chicago, IL",IL,SDF,"Louisville, KY",KY,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,SkyWest,3059,DTW,"Detroit, MI",MI,ORD,"Chicago, IL",IL,1638,383,1757,432,0,NA,0,383,49,0,0,Late,Late,Weather
Jan,SkyWest,3198,ORD,"Chicago, IL",IL,IND,"Indianapolis, IN",IN,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,SkyWest,3510,MSP,"Minneapolis, MN",MN,MDW,"Chicago, IL",IL,1945,5,2121,-14,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,SkyWest,3518,MSP,"Minneapolis, MN",MN,BNA,"Nashville, TN",TN,0905,0,1119,-13,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,SkyWest,3530,DTW,"Detroit, MI",MI,GRR,"Grand Rapids, MI",MI,1700,25,1813,40,0,NA,25,0,15,0,0,Late,Late,Carrier
Jan,SkyWest,3573,MSP,"Minneapolis, MN",MN,SDF,"Louisville, KY",KY,1513,-2,1809,-9,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,SkyWest,3574,DTW,"Detroit, MI",MI,GSO,"Greensboro/High Point, NC",NC,1252,22,1522,60,0,NA,0,0,38,0,22,Late,Late,Late Aircraft
Jan,SkyWest,3805,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,SkyWest,3816,DTW,"Detroit, MI",MI,MKE,"Milwaukee, WI",WI,2042,29,2119,34,0,NA,0,0,5,0,29,Late,Late,Late Aircraft
Jan,SkyWest,3862,MSP,"Minneapolis, MN",MN,RST,"Rochester, MN",MN,1532,2,1616,-18,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,SkyWest,3935,MSP,"Minneapolis, MN",MN,IND,"Indianapolis, IN",IN,1001,-4,1247,-10,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,SkyWest,5035,ORD,"Chicago, IL",IL,FWA,"Fort Wayne, IN",IN,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,SkyWest,5064,ORD,"Chicago, IL",IL,MBS,"Saginaw/Bay City/Midland, MI",MI,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,SkyWest,5168,ORD,"Chicago, IL",IL,DLH,"Duluth, MN",MN,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,SkyWest,5212,ORD,"Chicago, IL",IL,BRO,"Brownsville, TX",TX,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,SkyWest,5242,DTW,"Detroit, MI",MI,ORD,"Chicago, IL",IL,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,SkyWest,5252,ORD,"Chicago, IL",IL,BIS,"Bismarck/Mandan, ND",ND,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,SkyWest,5467,ORD,"Chicago, IL",IL,BUF,"Buffalo, NY",NY,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Delta,106,MSP,"Minneapolis, MN",MN,JFK,"New York, NY",NY,1418,-2,1819,21,0,NA,0,0,21,0,0,Late,On Time,NA
Jan,Delta,907,DTW,"Detroit, MI",MI,CLT,"Charlotte, NC",NC,1233,-2,1519,39,0,NA,0,0,39,0,0,Late,On Time,NA
Jan,Delta,1280,MSP,"Minneapolis, MN",MN,RSW,"Fort Myers, FL",FL,1257,2,1709,-8,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Delta,1417,MSP,"Minneapolis, MN",MN,DFW,"Dallas/Fort Worth, TX",TX,1523,-1,1742,-20,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1450,DTW,"Detroit, MI",MI,JFK,"New York, NY",NY,0206,356,0351,338,0,NA,7,0,0,0,331,Late,Late,Late Aircraft
Jan,Delta,1650,MSP,"Minneapolis, MN",MN,SLC,"Salt Lake City, UT",UT,1429,-1,1616,-3,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1776,ORD,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,0838,3,1219,51,0,NA,0,0,51,0,0,Late,Late,NA
Jan,Delta,1791,MDW,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,1841,-1,2149,6,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Delta,1858,MSP,"Minneapolis, MN",MN,MIA,"Miami, FL",FL,0840,-5,1319,-10,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,2109,DTW,"Detroit, MI",MI,TPA,"Tampa, FL",FL,1309,12,1629,53,0,NA,0,12,41,0,0,Late,Late,Weather
Jan,Delta,2282,MSP,"Minneapolis, MN",MN,FLL,"Fort Lauderdale, FL",FL,0726,1,1202,-22,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Delta,2317,MSP,"Minneapolis, MN",MN,ORD,"Chicago, IL",IL,2223,818,0025,837,0,NA,0,818,19,0,0,Late,Late,Weather
Jan,Delta,2471,MSP,"Minneapolis, MN",MN,BOS,"Boston, MA",MA,0951,-4,1319,-27,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,2507,MSP,"Minneapolis, MN",MN,GEG,"Spokane, WA",WA,2137,102,2250,93,0,NA,93,0,0,0,0,Late,Late,Carrier
Jan,Delta,2520,MSP,"Minneapolis, MN",MN,DTW,"Detroit, MI",MI,2021,-4,2253,-17,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,2534,MSP,"Minneapolis, MN",MN,PHL,"Philadelphia, PA",PA,0121,306,0437,282,0,NA,0,0,0,0,282,Late,Late,Late Aircraft
Jan,Delta,2539,ORD,"Chicago, IL",IL,DTW,"Detroit, MI",MI,1216,-8,1445,7,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Delta,2566,ORD,"Chicago, IL",IL,DTW,"Detroit, MI",MI,2312,358,0125,348,0,NA,0,0,0,0,348,Late,Late,Late Aircraft
Jan,Delta,2629,MSP,"Minneapolis, MN",MN,JFK,"New York, NY",NY,0648,-2,1023,-21,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,2656,DTW,"Detroit, MI",MI,PHX,"Phoenix, AZ",AZ,2101,21,2314,-21,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Delta,2689,DTW,"Detroit, MI",MI,PHX,"Phoenix, AZ",AZ,0841,11,1137,31,0,NA,11,0,20,0,0,Late,Late,Carrier
Jan,Delta,2864,MSP,"Minneapolis, MN",MN,JAC,"Jackson, WY",WY,1126,2,1259,-6,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Delta,2866,DTW,"Detroit, MI",MI,MCI,"Kansas City, MO",MO,1226,-3,1413,28,0,NA,0,0,28,0,0,Late,On Time,NA
Jan,Delta,2878,MSP,"Minneapolis, MN",MN,ATL,"Atlanta, GA",GA,0740,15,1132,32,0,NA,15,0,17,0,0,Late,Late,Carrier
Jan,Delta,2892,DTW,"Detroit, MI",MI,SEA,"Seattle, WA",WA,1237,13,1512,37,0,NA,0,13,24,0,0,Late,Late,Weather
Jan,Delta,2960,DTW,"Detroit, MI",MI,LGA,"New York, NY",NY,1319,39,1535,54,0,NA,0,0,15,0,39,Late,Late,Late Aircraft
Jan,Delta,2995,DTW,"Detroit, MI",MI,GRR,"Grand Rapids, MI",MI,2113,38,2215,35,0,NA,6,0,0,0,29,Late,Late,Late Aircraft
Jan,Mesa,5784,PIA,"Peoria, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,1520,5,1717,-12,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Mesa,5941,PIA,"Peoria, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Mesa,6032,DTW,"Detroit, MI",MI,IAD,"Washington, DC",VA,1458,8,1647,32,0,NA,0,32,0,0,0,Late,Late,Weather
Jan,Mesa,6022,MSP,"Minneapolis, MN",MN,IAD,"Washington, DC",VA,1212,-3,1532,-5,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Mesa,6056,DTW,"Detroit, MI",MI,IAH,"Houston, TX",TX,1001,96,1308,127,0,NA,127,0,0,0,0,Late,Late,Carrier
Jan,Mesa,6172,DTW,"Detroit, MI",MI,IAH,"Houston, TX",TX,1443,-2,1749,43,0,NA,0,0,43,0,0,Late,On Time,NA
Jan,Republic,5913,DTW,"Detroit, MI",MI,DFW,"Dallas/Fort Worth, TX",TX,0825,-3,1057,3,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Republic,5956,MSP,"Minneapolis, MN",MN,CMH,"Columbus, OH",OH,0844,-2,1137,-27,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Republic,6042,DTW,"Detroit, MI",MI,CMH,"Columbus, OH",OH,0818,-7,0934,-20,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Republic,3581,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Republic,3674,ORD,"Chicago, IL",IL,ROC,"Rochester, NY",NY,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Republic,3694,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Republic,3712,ORD,"Chicago, IL",IL,DTW,"Detroit, MI",MI,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,American,1764,DTW,"Detroit, MI",MI,CLT,"Charlotte, NC",NC,1713,-3,1908,-3,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,American,1765,ORD,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,0519,19,0759,9,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,American,2364,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1657,22,1911,5,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,American,2388,DSM,"Des Moines, IA",IA,DFW,"Dallas/Fort Worth, TX",TX,1731,17,1921,-1,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,American,2441,ORD,"Chicago, IL",IL,STL,"St. Louis, MO",MO,1456,77,1559,71,0,NA,0,0,0,0,71,Late,Late,Late Aircraft
Jan,American,1969,ORD,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,1746,-1,2050,13,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,American,2006,DTW,"Detroit, MI",MI,PHL,"Philadelphia, PA",PA,0524,-3,0703,-7,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,American,1002,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,0905,-1,1147,-14,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,American,1156,ORD,"Chicago, IL",IL,SJC,"San Jose, CA",CA,1815,26,2119,47,0,NA,0,0,21,0,26,Late,Late,Late Aircraft
Jan,American,1208,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,0656,-4,0927,-18,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,American,1237,MSP,"Minneapolis, MN",MN,ORD,"Chicago, IL",IL,0743,42,0923,33,0,NA,33,0,0,0,0,Late,Late,Carrier
Jan,American,2100,DTW,"Detroit, MI",MI,PHX,"Phoenix, AZ",AZ,1737,0,2017,12,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Envoy,3352,ORD,"Chicago, IL",IL,BUF,"Buffalo, NY",NY,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Envoy,3365,ORD,"Chicago, IL",IL,PVD,"Providence, RI",RI,1838,-2,2159,-6,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Envoy,3406,ORD,"Chicago, IL",IL,CWA,"Mosinee, WI",WI,1451,-2,1609,10,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Envoy,3589,ORD,"Chicago, IL",IL,MHK,"Manhattan/Ft. Riley, KS",KS,1404,46,1641,97,0,NA,46,0,51,0,0,Late,Late,Carrier
Jan,Envoy,4032,ORD,"Chicago, IL",IL,MSN,"Madison, WI",WI,1145,-3,1234,-7,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Envoy,4110,ORD,"Chicago, IL",IL,MLI,"Moline, IL",IL,2132,52,2228,49,0,NA,0,0,0,0,49,Late,Late,Late Aircraft
Jan,Envoy,4120,ORD,"Chicago, IL",IL,BDL,"Hartford, CT",CT,1552,37,1851,26,0,NA,0,26,0,0,0,Late,Late,Weather
Jan,Southwest,4032,STL,"St. Louis, MO",MO,BNA,"Nashville, TN",TN,1005,0,1122,12,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Southwest,1252,STL,"St. Louis, MO",MO,CMH,"Columbus, OH",OH,1851,-4,2136,21,0,NA,0,0,21,0,0,Late,On Time,NA
Jan,Southwest,4663,STL,"St. Louis, MO",MO,DCA,"Washington, DC",VA,1848,-2,2204,24,0,NA,0,0,24,0,0,Late,On Time,NA
Jan,Southwest,5225,STL,"St. Louis, MO",MO,DTW,"Detroit, MI",MI,1902,7,2210,45,0,NA,0,0,38,0,7,Late,Late,Late Aircraft
Jan,Southwest,3452,STL,"St. Louis, MO",MO,ICT,"Wichita, KS",KS,2122,17,2241,11,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Southwest,2686,STL,"St. Louis, MO",MO,LIT,"Little Rock, AR",AR,1217,2,1314,-11,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Southwest,2181,STL,"St. Louis, MO",MO,MDW,"Chicago, IL",IL,1902,-3,2031,16,0,NA,0,0,16,0,0,Late,On Time,NA
Jan,Southwest,5093,STL,"St. Louis, MO",MO,MSP,"Minneapolis, MN",MN,1210,0,1340,0,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Southwest,2818,STL,"St. Louis, MO",MO,PHX,"Phoenix, AZ",AZ,1537,7,1839,34,0,NA,7,0,27,0,0,Late,Late,Carrier
Jan,Southwest,4642,STL,"St. Louis, MO",MO,SAN,"San Diego, CA",CA,1535,15,1803,33,0,NA,10,0,18,0,5,Late,Late,Late Aircraft
Jan,Southwest,3647,STL,"St. Louis, MO",MO,TUL,"Tulsa, OK",OK,1213,3,1317,-13,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Allegiant,2103,DSM,"Des Moines, IA",IA,SFB,"Sanford, FL",FL,1720,45,2050,35,0,NA,0,0,0,0,35,Late,Late,Late Aircraft
Jan,Comair,5389,ORD,"Chicago, IL",IL,DAY,"Dayton, OH",OH,1207,-3,1414,-8,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Spirit,427,MSP,"Minneapolis, MN",MN,TPA,"Tampa, FL",FL,1628,33,2014,5,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,SkyWest,3020,ORD,"Chicago, IL",IL,MDT,"Harrisburg, PA",PA,1920,13,2223,26,0,NA,13,0,13,0,0,Late,Late,Carrier
Jan,SkyWest,3115,ORD,"Chicago, IL",IL,ICT,"Wichita, KS",KS,1213,-2,1410,-18,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,SkyWest,3141,ORD,"Chicago, IL",IL,IND,"Indianapolis, IN",IN,1614,84,1821,85,0,NA,0,0,1,0,84,Late,Late,Late Aircraft
Jan,SkyWest,3178,ORD,"Chicago, IL",IL,SDF,"Louisville, KY",KY,2215,0,0025,-11,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,SkyWest,3241,ORD,"Chicago, IL",IL,IND,"Indianapolis, IN",IN,1128,-2,1350,16,0,NA,0,0,16,0,0,Late,On Time,NA
Jan,SkyWest,3262,ORD,"Chicago, IL",IL,SDF,"Louisville, KY",KY,1639,0,1930,28,0,NA,0,0,28,0,0,Late,On Time,NA
